seller_id,product_id,name,price,images,warranty_info,categories,description,short_description,rating_average,all_time_quantity_sold,brand,sku,review_text,review_count
1,75307228,Sách OSHO Yêu - Being In Love - Yêu Trong Tỉnh Thức,112000,"{
  ""images"": [{
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg""
  }, {
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg""
  }, {
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg""
  }]
}","{
  ""warranty_info"": []
}","{
  ""categories"": {
    ""is_leaf"": ""false"",
    ""name"": ""Sách tiếng Việt"",
    ""id"": ""316""
  }
}","<p>“YÊU” TRONG TỈNH THỨC VỚI OSHO<br /><br />Một chỉ dẫn “yêu không sợ hãi” đầy ngạc nhiên từ bậc thầy tâm linh Osho <br /><br /><br />Những người đói khát trong nhu cầu, những người luôn kỳ vọng ở tình yêu chính là những người đau khổ nhất. Hai kẻ đói khát tìm thấy nhau trong một mối quan hệ yêu đương cùng những kỳ vọng người kia sẽ mang đến cho mình thứ mình cần – về cơ bản sẽ nhanh chóng thất vọng về nhau và cùng mang đến ngục tù khổ đau cho nhau. Trong cuốn sách Yêu, Osho - bậc thầy tâm linh, người được tôn vinh là một trong 1000 người kiến tạo của thế kỷ 20 – đã đưa ra những kiến giải sâu sắc về nhu cầu tâm lý có sức mạnh lớn nhất của nhân loại và “chỉ cho chúng ta cách trải nghiệm tình yêu”. <br /><br />Trong “Yêu” (Tựa gốc: Being in Love), Osho dẫn người đọc vào một hành trình tìm hiểu táo bạo và đầy sôi nổi về “hiện tượng bí ẩn” mang tên tình yêu. “Điều bạn cần làm không phải là học cách yêu, mà là loại bỏ những cách đánh mất tình yêu”, ông mở đầu. Trước tiên, Osho đưa ra một danh sách những điều “không phải là tình yêu”. Ông phân tích những nhu cầu đi kèm tình yêu thương đã phá hủy tình yêu ra sao, điều này diễn ra kể từ khi con người mới chào đời cho đến khi trưởng thành. Những thói quen đòi hỏi, mong muốn sở hữu người khác, kỳ vọng vào người khác… đều tạo nên sự hủy diệt và xung đột trong mọi mối quan hệ tình cảm, bao gồm cả tình yêu. Theo ông, tình yêu không bao gồm cảm giác ghen tuông, chiếm hữu, cạnh tranh, phụ thuộc, hay việc đòi hỏi người mình yêu phải hoàn hảo. Những điều trên đều khởi nguồn từ cái tôi, và Osho cho rằng: “Khi bạn thật sự yêu ai đó, cái tôi của bạn bắt đầu tan chảy và biến mất”. <br /><br />Thông qua từng chương của cuốn sách, bạn đọc nhận diện những dấu hiệu của một tình yêu đích thực: Sự cho đi và không chờ đợi được nhận lại, sự trưởng thành cá nhân, đặc biệt là sự tỉnh thức khi yêu. “Việc tỉnh táo nhận biết về bản thể của mình là sự khởi đầu của hành trình hướng tới tình yêu”. <br /><br />Trong phần trọng tâm của cuốn sách “Tình yêu là cơn gió mát lành” - Osho dành nhiều thời lượng bàn về những chỉ dẫn yêu đương, tinh tế, thấu cảm, hài hước và nhiệt tình chẳng kém gì một nhà tư vấn tâm lý hiện đại tài ba nhất. Ông hoá giải những trải nghiệm tệ hại mà ta gặp phải khi yêu: Sự hụt hẫng sau những phấn khích ban đầu hay thất vọng về tình dục. Hiếm có một bậc thầy tâm linh nào lại mang ánh sáng của thiền và đạo vào vấn đề tình dục, khoái cảm như Osho và ông đã kiến giải vấn đề này vô cùng uyên bác, thấu đáo và có tính giáo dục cao hơn bất cứ cuốn sách giáo dục giới tính nào trong vấn đề tình dục từng có. Osho cũng thẳng thừng gạt phăng những hiểu lầm, những “ý nghĩ vô nghĩa” về tình yêu như tư tưởng “yêu là đau khổ” hay phụ nữ không nên là người chủ động khi yêu.<br /><br />Sau cùng, Osho đưa ra những “niềm tin mới”, cổ vũ bạn đọc dấn thân vào tình yêu đích thực, thứ tình yêu của những linh hồn trưởng thành để đem đến sự hạnh phúc, khai sáng và chữa lành cho tất cả. Osho cũng đưa ra nhiều lời khuyên đáng giá cho các cặp đôi đang yêu.<br /><br />Chúng ta thường sợ hãi khi nghĩ về tình yêu, ta e ngại những nỗi đau lẫn rắc rối mà nó đem đến. Với “Yêu”, bằng giọng văn cá tính và cuốn hút đặc trưng, Osho đem đến sự thấu hiểu trọn vẹn về tình yêu, đồng thời truyền niềm tin và sự dũng cảm để bạn đọc bước vào trải nghiệm phức tạp này một cách mới mẻ trong thứ ánh sáng tỉnh thức của tâm linh. “Tình yêu chỉ có thể trưởng thành trong tình yêu”, ông nói, “Có điều gì đó thật đẹp đang chờ bạn phía trước. Nếu bạn có thể chờ đợi, nếu bạn có đủ kiên nhẫn và có thể tin tưởng, nó sẽ đến”.<br /><br /><strong>BOX: </strong></p>
<p>Osho là bậc đạo sư gây tranh cãi bậc nhất, đồng thời cũng có ảnh hưởng nhất. Tờ Sunday Times của London mô tả Osho là một trong 1000 người kiến tạo của thế kỷ 20. Còn tờ Sunday Mid-day của Ấn Độ bình chọn Osho là một trong 10 người, cùng với Gandhi, Nehru và Đức Phật, thay đổi vận mệnh của Ấn Độ. Sách của ông đã được dịch ra hơn 60 ngôn ngữ trên thế giới.<br />Osho được biết đến với những đóng góp mang tính cách mạng trong lĩnh vực chuyển hoá nội tâm thông qua thiền định. Phương pháp thiền động của Osho (active meditation) giúp giải toả căng thẳng cho thân và tâm, giúp mọi người dễ dàng trải nghiệm sự an nhiên, tĩnh tại. </p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","“YÊU” TRONG TỈNH THỨC VỚI OSHOMột chỉ dẫn “yêu không sợ hãi” đầy ngạc nhiên từ bậc thầy tâm linh Osho Những người đói khát trong nhu cầu, những người luôn kỳ vọng ở tình yêu chính là những người đau k...",5.0,751354,"{
  ""brand"": null
}",9.03882E+12,-1956,1956
1,632680,Dầu Gội Chống Gàu Selsun (100ml),86000,"{
  ""images"": [{
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/c1/e2/a9/e5d06249eb8c35fb1e5c82964a6b5ee7.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/media/catalog/producttmp/c1/e2/a9/e5d06249eb8c35fb1e5c82964a6b5ee7.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/media/catalog/producttmp/c1/e2/a9/e5d06249eb8c35fb1e5c82964a6b5ee7.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/c1/e2/a9/e5d06249eb8c35fb1e5c82964a6b5ee7.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/media/catalog/producttmp/c1/e2/a9/e5d06249eb8c35fb1e5c82964a6b5ee7.jpg""
  }, {
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/product/r/m/rmv-s-s100.u4064.d20170504.t114612.423338.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/media/catalog/product/r/m/rmv-s-s100.u4064.d20170504.t114612.423338.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/media/catalog/product/r/m/rmv-s-s100.u4064.d20170504.t114612.423338.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/product/r/m/rmv-s-s100.u4064.d20170504.t114612.423338.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/media/catalog/product/r/m/rmv-s-s100.u4064.d20170504.t114612.423338.jpg""
  }]
}","{
  ""warranty_info"": []
}","{
  ""categories"": {
    ""is_leaf"": ""true"",
    ""name"": ""Dầu Gội"",
    ""id"": ""1613""
  }
}","<p><span style=""font-weight:400;"">Da dầu ngứa vì gàu, nấm làm bạn khó chịu và mất tự tin? vậy thì </span> <span style=""font-weight:400;"">chính là lựa chọn hoàn hảo cho bạn đấy</span><strong>.</strong><span style=""font-weight:400;""> Đây là dòng sản phẩm trị gàu, nấm hiệu quả được nhiều khách hàng tin dùng. Selsun không chỉ là giải quyết nỗi lo về gàu ngứa da đầu mà còn mang đến mái tóc chắc khỏe, suôn mượt cho bạn. Cùng Tiki tìm hiểu thêm về dòng sản phẩm này nhé. </span></p>
<h2>Dầu gội Selsun - Giải pháp chống gàu hiệu quả</h2>
<p><span style=""font-weight:400;"">Selsun là thương hiệu </span><span style=""font-weight:400;""> nổi tiếng của tập đoàn Rohto - Mentholatum đến từ Nhật Bản. </span><strong>Dầu gội Selsun</strong><span style=""font-weight:400;""> không chỉ có mặt tại Việt Nam mà còn ở nhiều quốc gia khác trên thế giới và nhận được sự đánh giá tích cực từ nhiều người tiêu dùng. </span></p>
<p><span style=""font-weight:400;"">Với thành phần chuyên biệt đặc trị gàu và nấm da đầu, </span><strong>dầu gội Selsun</strong><span style=""font-weight:400;""> là sự lựa chọn hàng đầu và tiên phong trong lĩnh vực trị gàu. Giờ đây, bạn không còn lo lắng về những vảy nấm và gàu vì các thành phần có trong dầu gội sẽ bị “đánh bay” và trả lại mái tóc sạch gàu, da đầu hết ngứa cho bạn. Bên cạnh đó, </span><strong>Dầu gội Selsun</strong><span style=""font-weight:400;""> còn bổ sung các thành phần có tác dụng nuôi dưỡng nang tóc, giúp sợi tóc chắc khỏe và bóng mượt. </span></p>
<p><span style=""font-weight:400;"">Hiện nay Selsun cũng nhưng các sản phẩm của </span><span style=""font-weight:400;""> đã có gian hàng chính hãng trên Tiki. Bạn có thể ghé gian hàng này để đặt ngay các sản phẩm chính hãng với nhiều ưu đãi hấp dẫn. </span></p>
<p><img src=""https://salt.tikicdn.com/cache/750x750/ts/review/2c/36/d7/4406b0273e51bed39a2d85ea5e95061d.jpg.webp"" alt=""Dầu gội Selsun - Giải pháp trị gàu hiệu quả"" width=""750"" height=""750"" /></p>
<p><span style=""font-weight:400;"">Thị trường chính thức tại Việt Nam đã có các dạng đóng </span><strong>dầu gội Selsun</strong><span style=""font-weight:400;""> như:</span></p>
<ul><li><span style=""font-weight:400;"">Dầu gội Selsun 50ml</span></li>
<li><strong>Dầu gội Selsun 100ml</strong></li>
<li><strong>Dầu gội Selsun 250ml</strong></li>
<li><strong>Dầu gội Selsun gói</strong> <strong>5ml</strong><span style=""font-weight:400;""> tiện dụng cho du lịch</span></li>
</ul><h2><strong>Mô tả chi tiết sản phẩm dầu gội Selsun chống gàu (100ml)</strong></h2>
<p><span style=""font-weight:400;"">Như đã trình bày ở phần trên, Selsun là sản phẩm chuyên trị gàu nhưng liệu bạn có phù hợp với bảng thành phần sản phẩm? Sử dụng thế nào mới hiệu quả? Đây chắc chắn là thắc mắc của nhiều khách hàng, Tiki sẽ cung cấp nhiều thông tin hơn ở phần tiếp theo đây:</span></p>
<h3><strong>Dung tích </strong></h3>
<p><span style=""font-weight:400;"">Sản phẩm được đựng trong chai nhựa với dung tích 100ml. </span></p>
<h3><strong>Công dụng</strong></h3>
<ul><li style=""font-weight:400;""><span style=""font-weight:400;"">Hỗ trợ điều trị và chống gàu.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Diệt các vảy nấm trên da đầu.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Làm sạch bụi bẩn, chất nhờn cũng như kháng viêm cho da đầu.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Ức chế sự hình thành và phát triển của các tế bào sừng nguyên nhân gây ra gàu, nấm.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Kích thích sự phát triển và nuôi dưỡng các nang tóc, giảm gãy rụng tóc. </span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Duy trì mái tóc khỏe đẹp, suôn mượt. </span></li>
</ul><h3><strong>Chi tiết thành phần</strong></h3>
<p><span style=""font-weight:400;"">Thành phần chính của </span><strong>dầu gội Selsun</strong><span style=""font-weight:400;"">:</span></p>
<ul><li style=""font-weight:400;""><strong>Selenium Sulfide</strong><span style=""font-weight:400;"">: Có tác dụng vượt trội trong việc tìm và đánh bay gàu, nấm da đầu. </span></li>
<li style=""font-weight:400;""><strong>Dimethicone và Tab 2</strong><span style=""font-weight:400;"">: Giúp mái tóc khỏe đẹp, mềm mại và không xơ rối. </span></li>
<li style=""font-weight:400;""><strong>Citric Acid</strong><span style=""font-weight:400;"">: Tinh chất thường có trong quả chanh </span><span style=""font-weight:400;""> và kích thích mọc tóc. </span></li>
</ul><p><span style=""font-weight:400;"">Ngoài ra còn có thành phần khác như: Water, </span><span style=""font-weight:400;"">Ammonium Lauryl Sulfate, Distearyl Phthalic Acid Amide, Ammonium Laureth Sulfate, Cocamide DEA, Dimethicone, Hydroxypropyl Methylcellulose,  Sodium Citrate, Bentonite, DMDM Hydantoin, Fragrance.</span></p>
<h3><strong>Đối tượng sử dụng</strong></h3>
<p><strong>Dầu gội Selsun </strong><span style=""font-weight:400;"">được dùng cho tóc gàu, phù hợp với những người bị gàu và ngứa da đầu. Hoặc những người đang gặp vấn đề về nấm da đầu cũng có thể sử dụng sản phẩm này để hỗ trợ điều trị. </span></p>
<p><span style=""font-weight:400;"">Thông thường các sản phẩm dầu gội trị gàu thường làm khô tóc và phai màu nhuộm nhưng Selsun đặc biệt có thể sử dụng cho cả tóc nhuộm và uốn. </span></p>
<p><strong>Chú ý</strong><span style=""font-weight:400;"">: Không sử dụng cho người dị ứng với bất kỳ thành phần nào của dầu gội, người có biểu hiện viêm cấp tính hoặc xuất huyết. Ngoài ra trẻ nhỏ dưới 5 tuổi và phụ nữ có thai cũng không nên sử dụng sản phẩm. </span></p>
<h3><strong>Hướng dẫn sử dụng</strong></h3>
<ul><li style=""font-weight:400;""><span style=""font-weight:400;"">Trước khi dùng hãy lắc kỹ sản phẩm.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Làm ướt da đầu và tóc.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Lấy một lượng </span><strong>dầu gội Selsun </strong><span style=""font-weight:400;"">vừa đủ cho vào lòng tay.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Nhẹ nhàng thoa dầu gội lên tóc từ gốc đến ngọn. Xoa đều và </span><span style=""font-weight:400;""> bằng ngón tay để dầu gội thấm và làm sạch sâu bụi bẩn, nấm gây gàu.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Để khoảng 2 -3 phút cho kết quả tốt hơn, sau đó xả sạch lại với nước.</span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Nếu bạn bị gàu nặng thì nên dùng đều đặn 2 lần/tuần cho đến khi hết hẳn gàu. Sau đó tiếp tục dùng liều duy trì 1 lần/tuần để ngăn ngừa gàu quay trở lại. </span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Sau khi nhuộm tóc, bạn hãy đợi ít nhất 1 - 2 tuần hãy sử dụng dầu gội trị gàu Selsun. Dùng bổ sung thêm </span><span style=""font-weight:400;"">, dầu dưỡng để tránh tóc bị khô rụng.  </span></li>
<li style=""font-weight:400;""><span style=""font-weight:400;"">Không để dầu gội tiếp xúc với mắt nếu dính vào mắt hãy rửa kỹ bằng nước sạch. </span></li>
</ul><h3><strong>Hướng dẫn bảo quản</strong></h3>
<p><span style=""font-weight:400;"">Bạn hãy để dầu gội tránh xa tầm tay trẻ nhỏ và đặt chúng ở khu vực thoáng mát, nhiệt độ từ 15 - 30 độ C, tránh ánh nắng mặt trời.  </span></p>
<p><span style=""font-weight:400;""><img src=""https://salt.tikicdn.com/cache/750x750/ts/review/51/74/41/f44078457c248b1ad239b0d8337970e2.jpg.webp"" alt=""Dầu gội Selsun trị gàu 100ml"" width=""750"" height=""750"" /></span></p>
<p><strong>Cách phân biệt dầu gội Selsun thật và giả</strong></p>
<p><span style=""font-weight:400;"">Nếu mua phải hàng giả, hàng nhái thì có thể khiến bạn bị dị ứng, tình trạng gàu, viêm càng nặng thêm. Do đó bạn cần phải kiểm tra kỹ sản phẩm trước khi mua. Một số lưu ý cho bạn để phân biệt </span><strong>dầu gội Selsun</strong><span style=""font-weight:400;""> thật - giả: </span></p>
<ul><li style=""font-weight:400;""><strong>Thông tin sản phẩm</strong><span style=""font-weight:400;"">: Hàng thật luôn có các thông tin rõ ràng về thành phần, nơi sản xuất, lô hàng, ngày sản xuất, ngày hết hạn, hướng dẫn sử dụng… được in đậm và rõ nét. Trong khi hàng giả không đầy đủ thông tin, phần chữ in ấn mờ nhạt, dễ phai và nếu không có mã code thì chắc chắn là hàng nhái rồi đấy.</span></li>
<li style=""font-weight:400;""><strong>Mùi hương</strong><span style=""font-weight:400;"">: </span><strong>Dầu gội Selsun</strong><span style=""font-weight:400;""> chính hãng có mùi đặc trưng hơi nồng kiểu mùi thuốc tây do có chứa hoạt chất diệt nấm và gàu. Do đó nếu chai Selsun của bạn có hương thơm như những dầu gội thông thường khác hoặc quá nồng hắc mùi hóa chất thì có thể là sản phẩm kém chất lượng. </span></li>
<li style=""font-weight:400;""><strong>Bao bì</strong><span style=""font-weight:400;"">: Hàng chính hãng vỏ chai có độ bóng đẹp, sắc cạnh các đường viền, logo rõ, nội dung, bố cũng được trình bày chi tiết rõ ràng. </span></li>
<li style=""font-weight:400;""><strong>Kết cấu</strong><span style=""font-weight:400;"">: Selsun dầu gội có kết cấu đặc, màu cam nhạt nếu sản phẩm bạn mua có sự khác biệt thì nên lưu ý nhé.</span></li>
</ul><p><span style=""font-weight:400;""><img src=""https://salt.tikicdn.com/cache/750x750/ts/review/e7/57/06/7918193087f3bed337e2cea4c54e6d02.jpg.webp"" alt=""Dầu gội Selsun 100ml chính hãng"" width=""750"" height=""750"" /></span></p>
<p><span style=""font-weight:400;""><img src=""https://salt.tikicdn.com/cache/750x750/ts/review/84/22/ff/4fd138a29d677d574fa7e33e636ace62.jpg.webp"" alt=""Dầu gội Selsun 100ml chính hãng"" width=""750"" height=""750"" /></span></p>
<h2>Mua dầu gội Selsun 100ml, dầu gội Selsun 250ml, dầu gội Selsun trị nấm chính hãng, giá tốt tại T</h2>
<p><span style=""font-weight:400;"">Để tránh mua phải</span><strong> dầu gội Selsun</strong><span style=""font-weight:400;""> hàng giả, hàng nhái bạn hãy truy cập ngay </span><span style=""font-weight:400;"">. Đây là là trang thương mại điện tử uy tín và lớn nhất Việt Nam hiện nay. Bạn có thể tìm thấy các sản phẩm như </span><strong>dầu gội Selsun 100ml, dầu gội Selsun 250ml, dầu gội Selsun túi,</strong> <strong>dầu gội Selsun trị nấm</strong><span style=""font-weight:400;""> chính hãng với giá siêu đãi tại Tiki. </span></p>
<p><span style=""font-weight:400;"">Bên cạnh đó Tiki còn cung cấp nhiều tiện ích như: giao hàng hỏa tốc 2h, mua trước trả sau, đa dạng phương thức thanh toán, tích điểm đổi quà, voucher giảm giá… Nhanh tay shopping cùng Tiki để trải nghiệm không gian mua sắm online tuyệt vời nhất. </span></p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","Da dầu ngứa vì gàu, nấm làm bạn khó chịu và mất tự tin? vậy thì  chính là lựa chọn hoàn hảo cho bạn đấy. Đây là dòng sản phẩm trị gàu, nấm hiệu quả được nhiều khách hàng tin dùng. Selsun không chỉ là ...",4.8,143967,"{
  ""brand"": {
    ""slug"": ""selsun"",
    ""name"": ""Selsun"",
    ""id"": ""112885""
  }
}",3.46927E+12,-1501,1501
1,133696713,Dầu Đậu Nành Simply 1L/2L/5L,65000,"{
  ""images"": [{
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/0a/0a/f9/3a6edb019e8eae77bc669c392e2b375f.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/media/catalog/producttmp/0a/0a/f9/3a6edb019e8eae77bc669c392e2b375f.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/media/catalog/producttmp/0a/0a/f9/3a6edb019e8eae77bc669c392e2b375f.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/0a/0a/f9/3a6edb019e8eae77bc669c392e2b375f.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/media/catalog/producttmp/0a/0a/f9/3a6edb019e8eae77bc669c392e2b375f.jpg""
  }]
}","{
  ""warranty_info"": [{
    ""value"": ""Xem chi tiết"",
    ""url"": ""https://hotro.tiki.vn/s/article/chinh-sach-bao-hanh-tai-tiki-nhu-the-nao"",
    ""name"": ""Hướng dẫn bảo hành""
  }]
}","{
  ""categories"": {
    ""is_leaf"": ""true"",
    ""name"": ""Các loại dầu khác"",
    ""id"": ""8286""
  }
}","<p><span style=""color:#008ab7;font-size:medium;""><strong>Dầu Đậu Nành Simply (1L / Chai)</strong></span></p>
<p><strong>Dầu Đậu Nành Simply (1L / Chai)</strong> là nguồn cung cấp chất béo không có cholesterol lý tưởng, đảm bảo an toàn cho sức khỏe của bạn. Dầu đậu nành cũng giúp bổ sung Omega 3, 6 , 9 có lợi cho sức khỏe. Sản phẩm có màu sáng trong và mùi vị dịu nhẹ, có thể dùng để chế biến nhiều món ăn bổ dưỡng.</p>
<p><strong>Thông tin sản phẩm</strong></p>
<p><strong>Thành phần thiên nhiên</strong></p>
<p>Dầu Đậu Nành Simply lựa chọn những hạt đậu nành tốt nhất có nguồn gốc từ vùng đất châu Mỹ, trải qua quá trình tinh chế bằng công nghệ hiện đại giúp giữ nguyên dưỡng chất có trong đậu nành. Sản phẩm đem đến nhiều lợi ích giúp bạn có một trái tim khỏe mạnh.</p>
<p><strong>Bổ sung nhiều dưỡng chất</strong></p>
<p>Dầu đậu nành là nguồn cung cấp chất béo không chứa cholesterol lý tưởng. Lượng chất béo tốt (chất béo không bão hòa đơn và chất béo không bão hòa đa) trong dầu đậu nành có khả năng làm giảm lượng cholesterol xấu cũng như tăng lượng cholesterol tốt nên đặc biệt hiệu quả trong việc ổn định cholesterol trong máu, đồng thời vẫn đảm bảo cung cấp đủ lượng chất béo không bão hòa cần thiết cho cơ thể. Ngoài ra, dầu đậu nành cũng giúp bổ sung Omega 3, 6, 9 có lợi cho sức khỏe và sự phát triển của não bộ, ngoài ra còn có khả năng giảm lượng cholesterol, đẩy lùi bệnh tim mạch.</p>
<p><strong>Chai 1 lít tiện dụng</strong></p>
<p>Sản phẩm đóng chai 1 lít, dùng trong gia đình nhỏ hoặc những bạn sống một mình, ít nấu nướng.</p>
<p><strong>Công dụng</strong></p>
<p>- Dầu đậu nành Simply có màu sáng trong và mùi nhẹ thích hợp để chế biến nhiều món ăn: chiên, xào, trộn salad và làm nước xốt.</p>
<p><strong>Bảo quản</strong></p>
<p>- Để nơi khô ráo và thoáng mát.</p>
<p>- Tránh ánh nắng mặt trời.</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","Dầu Đậu Nành Simply (1L / Chai)Dầu Đậu Nành Simply (1L / Chai) là nguồn cung cấp chất béo không có cholesterol lý tưởng, đảm bảo an toàn cho sức khỏe của bạn. Dầu đậu nành cũng giúp bổ sung Omega 3, ...",5.0,127412,"{
  ""brand"": {
    ""slug"": ""simply"",
    ""name"": ""Simply"",
    ""id"": ""48257""
  }
}",6.52001E+12,-1500,1500
