asa_share_btn,add_on_title,configurable_products,creation_date,benefits,is_tier_pricing_available,best_price_guaranteed,warranty_info,category,is_seller_in_chat_whitelist,installment_info_v2,breadcrumbs,inventory,stock_item,services_and_promotions,gift_item_title,product_links,name,other_sellers,current_seller,master_id,warranty_policy,images,asa_flash_swap,is_baby_milk,meta_description,price,salable_type,data_version,is_acoholic_drink,configurable_options,categories,is_flower,deal_specs,price_comparison,day_ago_created,video_url,url_key,short_description,is_fresh,meta_keywords,productset_group_name,inventory_type,review_text,inventory_status,is_gift_card,specifications,rating_average,badges,thumbnail_url,has_buynow,asa_cashback_widget,quantity_sold,seller,short_url,discount_rate,badges_new,meta_title,all_time_quantity_sold,original_price,type,review_count,list_price,id,is_inventory_clearance_sale,favourite_count,brand,promitions,url_path,add_on,sku,book_cover,return_and_exchange_policy,seller_specifications,is_tier_pricing_eligible,has_ebook,discount,description,_id
"{
  ""asa_share_btn"": null
}",,"{
  ""configurable_products"": []
}",2023-06-19,"{
  ""benefits"": [{
    ""text"": ""Hoàn tiền\u003cbr\u003e\u003cb\u003e111%\u003c/b\u003e\u003cbr\u003enếu hàng giả"",
    ""icon"": ""https://salt.tikicdn.com/ts/upload/2c/48/44/720434869e103b03aaaf1a104d91ad25.png""
  }, {
    ""text"": ""Mở hộp\u003cbr\u003ekiểm tra\u003cbr\u003enhận hàng"",
    ""icon"": ""https://salt.tikicdn.com/ts/upload/4b/a1/23/1606089d5423e5cba05e3820ad39708e.png""
  }, {
    ""text"": ""Đổi trả trong\u003cbr\u003e\u003cb\u003e30 ngày\u003c/b\u003e\u003cbr\u003enếu sp lỗi."",
    ""icon"": ""https://salt.tikicdn.com/ts/upload/63/75/6a/144ada409519d72e2978ad2c61bc02a7.png""
  }]
}",FALSE,,"{
  ""warranty_info"": []
}",sach nghe thuat song dep,TRUE,"{
  ""installment_info_v2"": {
    ""details"": [],
    ""redirect_url"": ""https://tiki.vn/mua-truoc-tra-sau/thanh-toan?src\u003dpdp\u0026masterId\u003d75307228\u0026pid\u003d75307229\u0026seller_id\u003d1\u0026qty\u003d1"",
    ""summary"": ""Lãi suất 0%"",
    ""title"": ""Mua trước trả sau""
  }
}","{
  ""breadcrumbs"": [{
    ""category_id"": ""8322"",
    ""name"": ""Nhà Sách Tiki"",
    ""url"": ""/nha-sach-tiki/c8322""
  }, {
    ""category_id"": ""316"",
    ""name"": ""Sách tiếng Việt"",
    ""url"": ""/sach-truyen-tieng-viet/c316""
  }, {
    ""category_id"": ""870"",
    ""name"": ""Sách kỹ năng sống"",
    ""url"": ""/sach-ky-nang-song/c870""
  }, {
    ""category_id"": ""872"",
    ""name"": ""Sách nghệ thuật sống đẹp"",
    ""url"": ""/sach-nghe-thuat-song-dep/c872""
  }, {
    ""category_id"": ""0"",
    ""name"": ""Sách OSHO Yêu - Being In Love - Yêu Trong Tỉnh Thức"",
    ""url"": ""https://tiki.vn/sach-osho-yeu-being-in-love-yeu-trong-tinh-thuc-p75307228.html""
  }]
}","{
  ""inventory"": {
    ""fulfillment_type"": ""tiki_delivery"",
    ""product_virtual_type"": null
  }
}","{
  ""stock_item"": {
    ""qty"": ""1000"",
    ""preorder_date"": null,
    ""min_sale_qty"": ""1"",
    ""max_sale_qty"": ""1000""
  }
}",[],0 quà tặng kèm,"{
  ""product_links"": []
}",Sách OSHO Yêu - Being In Love - Yêu Trong Tỉnh Thức,"{
  ""other_sellers"": [{
    ""store_id"": ""51001"",
    ""product_id"": ""75991433"",
    ""price"": ""134400"",
    ""logo"": ""ca/97/4e/911902260246ad78a6a6a7e2ff220eb9.jpg"",
    ""id"": ""53660"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-fahasa"",
    ""name"": ""Nhà sách Fahasa""
  }, {
    ""store_id"": ""2870"",
    ""product_id"": ""75482311"",
    ""price"": ""134400"",
    ""logo"": ""22/27/4f/bd8035ded7b80defcc29420662d7e8c3.jpg"",
    ""id"": ""2918"",
    ""link"": ""https://tiki.vn/cua-hang/first-news"",
    ""name"": ""First News""
  }, {
    ""store_id"": ""26242"",
    ""product_id"": ""80935575"",
    ""price"": ""147500"",
    ""logo"": ""2e/85/b7/e76104ae5f1beaf244f319e2f0d2d413.jpg"",
    ""id"": ""26874"",
    ""link"": ""https://tiki.vn/cua-hang/phuong-dong-books"",
    ""name"": ""Phương Đông Books""
  }, {
    ""store_id"": ""1265"",
    ""product_id"": ""90178216"",
    ""price"": ""133000"",
    ""logo"": ""95/08/28/6d2a2db44eb4b71b91fb2a1d9d60d863.jpg"",
    ""id"": ""1308"",
    ""link"": ""https://tiki.vn/cua-hang/sachbanchay"",
    ""name"": ""Tazano Official Store""
  }, {
    ""store_id"": ""51746"",
    ""product_id"": ""91022908"",
    ""price"": ""168000"",
    ""logo"": ""ae/39/78/e802f9672f2da7e8c12fb85a33899be6.jpg"",
    ""id"": ""54507"",
    ""link"": ""https://tiki.vn/cua-hang/bookcity"",
    ""name"": ""BOOKCITY""
  }, {
    ""store_id"": ""159874"",
    ""product_id"": ""92995484"",
    ""price"": ""132000"",
    ""logo"": ""b4/d0/7e/d57aa44f57e010afead806f9de1a411c.jpg"",
    ""id"": ""172838"",
    ""link"": ""https://tiki.vn/cua-hang/nhatphatbooks"",
    ""name"": ""NhatPhatbooks""
  }, {
    ""store_id"": ""633"",
    ""product_id"": ""94147333"",
    ""price"": ""168000"",
    ""logo"": ""0a/89/1c/28dd476ede7a32391ad449d0f0c9c403.jpg"",
    ""id"": ""670"",
    ""link"": ""https://tiki.vn/cua-hang/ca-chep-bookstore"",
    ""name"": ""Cá Chép Bookstore""
  }, {
    ""store_id"": ""148433"",
    ""product_id"": ""112332295"",
    ""price"": ""138840"",
    ""logo"": ""6f/c0/15/6a56eb097a331c384398004ed5bc09ca.jpg"",
    ""id"": ""161219"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-tre-online"",
    ""name"": ""Nhà Sách Trẻ Online""
  }, {
    ""store_id"": ""117060"",
    ""product_id"": ""124775282"",
    ""price"": ""162000"",
    ""logo"": ""66/49/ce/c528ff3a6e4022b080c1f8c6fe7bc541.jpg"",
    ""id"": ""126688"",
    ""link"": ""https://tiki.vn/cua-hang/info-book"",
    ""name"": ""info book""
  }, {
    ""store_id"": ""56771"",
    ""product_id"": ""158693438"",
    ""price"": ""139440"",
    ""logo"": """",
    ""id"": ""60209"",
    ""link"": ""https://tiki.vn/cua-hang/vbooks"",
    ""name"": ""VBooks""
  }, {
    ""store_id"": ""7082"",
    ""product_id"": ""173462338"",
    ""price"": ""134400"",
    ""logo"": ""fe/30/be/e4571a635a63796eee9b2ae1fe7e687a.jpg"",
    ""id"": ""7247"",
    ""link"": ""https://tiki.vn/cua-hang/alphabooks-official"",
    ""name"": ""Alpha Books Official""
  }, {
    ""store_id"": ""103533"",
    ""product_id"": ""174805462"",
    ""price"": ""134400"",
    ""logo"": ""15/9e/ba/9e738b2510a755e5f27423ffb62aa0c7.jpg"",
    ""id"": ""111899"",
    ""link"": ""https://tiki.vn/cua-hang/abcbooks"",
    ""name"": ""Sống Official""
  }, {
    ""store_id"": ""134929"",
    ""product_id"": ""174803092"",
    ""price"": ""134400"",
    ""logo"": ""60/b3/d4/c48a98b5a70ebd5fc25a87af7d9a87d4.png"",
    ""id"": ""146243"",
    ""link"": ""https://tiki.vn/cua-hang/ets-books"",
    ""name"": ""ETS Books""
  }, {
    ""store_id"": ""90454"",
    ""product_id"": ""177755901"",
    ""price"": ""162000"",
    ""logo"": ""19/f2/bd/8bda12adffb15edf1b3d8339b0238283.jpg"",
    ""id"": ""97533"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-vinh-thuy"",
    ""name"": ""Nhà Sách Vĩnh Thụy""
  }, {
    ""store_id"": ""260925"",
    ""product_id"": ""178569750"",
    ""price"": ""165000"",
    ""logo"": ""b3/6e/64/ea865bdc334c1aa477eff00f3d4f322d.jpg"",
    ""id"": ""273880"",
    ""link"": ""https://tiki.vn/cua-hang/happy-books-hcm"",
    ""name"": ""Happy Books HCM""
  }, {
    ""store_id"": ""268132"",
    ""product_id"": ""197411296"",
    ""price"": ""151200"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/46/9a/b3/e4fbfd97e7607ea4d2ff8e9ad769121b.jpg"",
    ""id"": ""281062"",
    ""link"": ""https://tiki.vn/cua-hang/bamboo-books"",
    ""name"": ""Bamboo Books""
  }, {
    ""store_id"": ""134535"",
    ""product_id"": ""206375210"",
    ""price"": ""134400"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/8b/17/0b/9e986158bc230b4fd699f07095893546.jpg"",
    ""id"": ""145814"",
    ""link"": ""https://tiki.vn/cua-hang/omega-plus-books"",
    ""name"": ""Omega Plus Books""
  }, {
    ""store_id"": ""118250"",
    ""product_id"": ""215769021"",
    ""price"": ""139140"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/a6/11/12/d2b1e40937a3a9953075558b8a80ff2c.png"",
    ""id"": ""127989"",
    ""link"": ""https://tiki.vn/cua-hang/times-books"",
    ""name"": ""Times Books""
  }, {
    ""store_id"": ""311677"",
    ""product_id"": ""217523510"",
    ""price"": ""168000"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/4b/54/1a/f385a79a716cb3505f152e7af8c769aa.png"",
    ""id"": ""324053"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-dalifa"",
    ""name"": ""Nhà Sách Dalifa""
  }, {
    ""store_id"": ""50589"",
    ""product_id"": ""217723777"",
    ""price"": ""160000"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/6e/20/ad/edbf695d6497987e535b42040ab1bb28.png"",
    ""id"": ""53179"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-plv"",
    ""name"": ""Nhà sách PLV""
  }, {
    ""store_id"": ""10595"",
    ""product_id"": ""247679754"",
    ""price"": ""159600"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/88/2b/d0/eaa1eadc8566bf565288bb245d07f952.jpg"",
    ""id"": ""10821"",
    ""link"": ""https://tiki.vn/cua-hang/nha-sach-nguyet-linh"",
    ""name"": ""nha sach nguyet linh""
  }, {
    ""store_id"": ""151394"",
    ""product_id"": ""248636869"",
    ""price"": ""131040"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/d8/c2/33/0c5467a0e2d780425ef00f82f250443b.jpg"",
    ""id"": ""164395"",
    ""link"": ""https://tiki.vn/cua-hang/tram-doc"",
    ""name"": ""Trạm đọc""
  }]
}","{
  ""current_seller"": {
    ""is_best_store"": ""false"",
    ""store_id"": ""40395"",
    ""product_id"": ""75307229"",
    ""price"": ""112000"",
    ""logo"": ""https://vcdn.tikicdn.com/ts/seller/ee/fa/a0/98f3f134f85cff2c6972c31777629aa0.png"",
    ""sku"": ""2281336779503"",
    ""is_offline_installment_supported"": null,
    ""id"": ""1"",
    ""link"": ""https://tiki.vn/cua-hang/tiki-trading"",
    ""name"": ""Tiki Trading""
  }
}",75307228,,"{
  ""images"": [{
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg""
  }, {
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/ts/product/e5/eb/58/f80fe59063c07f22b4a450a73f23fc08.jpg""
  }, {
    ""thumbnail_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""medium_url"": ""https://salt.tikicdn.com/cache/w300/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""large_url"": ""https://salt.tikicdn.com/cache/w1200/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""label"": null,
    ""position"": null,
    ""is_gallery"": ""true"",
    ""small_url"": ""https://salt.tikicdn.com/cache/200x280/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg"",
    ""base_url"": ""https://salt.tikicdn.com/ts/product/0e/c1/12/34674efdedcbb3029f58e58724822afb.jpg""
  }]
}","{
  ""asa_flash_swap"": {
    ""asa_balance"": ""510.6507568359375"",
    ""text_color"": ""#402DA1"",
    ""text"": ""Đổi Astra nhận 110.811 Xu mua sắm"",
    ""version"": ""2"",
    ""background_color"": ""#F2F0FE"",
    ""icon"": {
      ""width"": ""13"",
      ""url"": ""https://salt.tikicdn.com/ts/upload/df/e2/b4/063c4d55ca380f818547f00f5175d39f.png"",
      ""height"": ""16""
    }
  }
}",FALSE,,112000,,3300,FALSE,"{
  ""configurable_options"": []
}","{
  ""categories"": {
    ""is_leaf"": ""false"",
    ""name"": ""Sách tiếng Việt"",
    ""id"": ""316""
  }
}",FALSE,"{
  ""deal_specs"": null
}","{
  ""price_comparison"": {
    ""title"": ""22 nhà bán khác"",
    ""sub_title"": ""Giá từ 131.040 ₫""
  }
}",867,,sach-osho-yeu-being-in-love-yeu-trong-tinh-thuc-p75307228,"“YÊU” TRONG TỈNH THỨC VỚI OSHOMột chỉ dẫn “yêu không sợ hãi” đầy ngạc nhiên từ bậc thầy tâm linh Osho Những người đói khát trong nhu cầu, những người luôn kỳ vọng ở tình yêu chính là những người đau k...",FALSE,,,instock,-1956,available,FALSE,"{
  ""specifications"": [{
    ""attributes"": [{
      ""name"": ""Công ty phát hành"",
      ""value"": ""First News - Trí Việt"",
      ""code"": ""publisher_vn""
    }, {
      ""name"": ""Ngày xuất bản"",
      ""value"": ""2021-01-01 00:00:00"",
      ""code"": ""publication_date""
    }, {
      ""name"": ""Kích thước"",
      ""value"": ""14.5 x 20.5 cm"",
      ""code"": ""dimensions""
    }, {
      ""name"": ""Dịch Giả"",
      ""value"": ""Lâm Đặng Cam Thảo"",
      ""code"": ""dich_gia""
    }, {
      ""name"": ""Loại bìa"",
      ""value"": ""Bìa gập"",
      ""code"": ""book_cover""
    }, {
      ""name"": ""Số trang"",
      ""value"": ""350"",
      ""code"": ""number_of_page""
    }, {
      ""name"": ""Nhà xuất bản"",
      ""value"": ""Nhà Xuất Bản Văn Hóa - Văn Nghệ TP.HCM"",
      ""code"": ""manufacturer""
    }],
    ""name"": ""Thông tin chung""
  }]
}",5.0,"{
  ""badges"": [{
    ""text"": ""Đọc thử"",
    ""code"": ""has_book_preview""
  }, {
    ""text"": ""v1"",
    ""code"": ""new_pdp""
  }]
}",https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/2d/e3/d4/fe4142e4c0fb202d3d4c01bc9b4ee085.jpg,TRUE,"{
  ""asa_cashback_widget"": {
    ""new_badge"": ""https://salt.tikicdn.com/ts/upload/43/01/71/d74d0e9e37a9bb14f35dcc0c816d2038.gif"",
    ""non_login_url_path"": null,
    ""benefits"": {
      ""list"": [{
        ""link"": null,
        ""text"": ""Đổi Astra lấy mã giảm giá \u0026 freeship"",
        ""icon"": ""https://salt.tikicdn.com/ts/upload/31/1a/54/f4ad6056005c3c4b91d746cd5cd72e5a.png""
      }, {
        ""link"": null,
        ""text"": ""Astra có thể trao đổi mua bán sang Tiki Xu"",
        ""icon"": ""https://salt.tikicdn.com/ts/upload/c9/a4/3f/ce4ec9a0e3c40aeb75a41ec4c181382f.png""
      }, {
        ""link"": null,
        ""text"": ""Astra sinh lời khi bỏ ống Heo Vàng Astra"",
        ""icon"": ""https://salt.tikicdn.com/ts/upload/4c/26/19/fc8035082d1c3cf77e23bd2529d93f1e.png""
      }],
      ""information_url"": ""https://tiki.vn/sep/my-sep"",
      ""icon_title"": ""https://salt.tikicdn.com/ts/ta/38/07/6f/fe21f45a98c376d4947ca6fd323b7c1f.png"",
      ""type"": ""sep_required"",
      ""sub_icon"": ""https://salt.tikicdn.com/ts/upload/7a/bf/c4/6ae829cb4698d5badb38413c0dafe354.png"",
      ""benefit_text"": ""Điểm thưởng Astra dùng để làm gì?"",
      ""sub_title"": ""Thưởng 2,24 ASA"",
      ""title"": ""Bạn là thành viên Vàng""
    },
    ""button"": {
      ""url"": ""https://tiki.vn/sep/my-sep"",
      ""text"": ""Khám phá thêm""
    },
    ""icon"": {
      ""url"": ""https://salt.tikicdn.com/ts/upload/df/e2/b4/063c4d55ca380f818547f00f5175d39f.png"",
      ""width"": ""13"",
      ""height"": ""16""
    },
    ""amplitude"": {
      ""total_rewards_amount"": ""2.24000001"",
      ""tiki_rewards_amount"": ""2.24"",
      ""partner_rewards_amount"": ""0"",
      ""has_freeship_plus_benefit"": ""true""
    },
    ""asa_plus_badge"": """",
    ""sep"": ""3"",
    ""text"": ""Thưởng 2,24 ASA (≈ 486đ)"",
    ""text_color"": ""#402DA1"",
    ""rate"": ""217"",
    ""short_description"": null,
    ""background_color"": ""#F2F0FE"",
    ""astra_convert_rate"": ""0""
  }
}","{
  ""quantity_sold"": {
    ""value"": ""751354"",
    ""text"": ""Đã bán 5000+""
  }
}",,https://tiki.vn/product-p75307228.html?spid=75307229,33,"{
  ""badges_new"": []
}",,751354,168000,simple,1956,168000,75307228,,0,"{
  ""brand"": null
}",[],sach-osho-yeu-being-in-love-yeu-trong-tinh-thuc-p75307228.html?spid=75307229,"{
  ""add_on"": []
}",9.03882E+12,,Đổi trả trong<br><b>30 ngày</b><br>nếu sp lỗi.,"{
  ""seller_specifications"": [{
    ""value"": null,
    ""url"": null,
    ""name"": ""Tiki hoàn tiền 111% nếu phát hiện hàng giả""
  }, {
    ""value"": null,
    ""url"": null,
    ""name"": ""Cam kết hàng chính hiệu""
  }]
}",FALSE,FALSE,56000,"<p>“YÊU” TRONG TỈNH THỨC VỚI OSHO<br /><br />Một chỉ dẫn “yêu không sợ hãi” đầy ngạc nhiên từ bậc thầy tâm linh Osho <br /><br /><br />Những người đói khát trong nhu cầu, những người luôn kỳ vọng ở tình yêu chính là những người đau khổ nhất. Hai kẻ đói khát tìm thấy nhau trong một mối quan hệ yêu đương cùng những kỳ vọng người kia sẽ mang đến cho mình thứ mình cần – về cơ bản sẽ nhanh chóng thất vọng về nhau và cùng mang đến ngục tù khổ đau cho nhau. Trong cuốn sách Yêu, Osho - bậc thầy tâm linh, người được tôn vinh là một trong 1000 người kiến tạo của thế kỷ 20 – đã đưa ra những kiến giải sâu sắc về nhu cầu tâm lý có sức mạnh lớn nhất của nhân loại và “chỉ cho chúng ta cách trải nghiệm tình yêu”. <br /><br />Trong “Yêu” (Tựa gốc: Being in Love), Osho dẫn người đọc vào một hành trình tìm hiểu táo bạo và đầy sôi nổi về “hiện tượng bí ẩn” mang tên tình yêu. “Điều bạn cần làm không phải là học cách yêu, mà là loại bỏ những cách đánh mất tình yêu”, ông mở đầu. Trước tiên, Osho đưa ra một danh sách những điều “không phải là tình yêu”. Ông phân tích những nhu cầu đi kèm tình yêu thương đã phá hủy tình yêu ra sao, điều này diễn ra kể từ khi con người mới chào đời cho đến khi trưởng thành. Những thói quen đòi hỏi, mong muốn sở hữu người khác, kỳ vọng vào người khác… đều tạo nên sự hủy diệt và xung đột trong mọi mối quan hệ tình cảm, bao gồm cả tình yêu. Theo ông, tình yêu không bao gồm cảm giác ghen tuông, chiếm hữu, cạnh tranh, phụ thuộc, hay việc đòi hỏi người mình yêu phải hoàn hảo. Những điều trên đều khởi nguồn từ cái tôi, và Osho cho rằng: “Khi bạn thật sự yêu ai đó, cái tôi của bạn bắt đầu tan chảy và biến mất”. <br /><br />Thông qua từng chương của cuốn sách, bạn đọc nhận diện những dấu hiệu của một tình yêu đích thực: Sự cho đi và không chờ đợi được nhận lại, sự trưởng thành cá nhân, đặc biệt là sự tỉnh thức khi yêu. “Việc tỉnh táo nhận biết về bản thể của mình là sự khởi đầu của hành trình hướng tới tình yêu”. <br /><br />Trong phần trọng tâm của cuốn sách “Tình yêu là cơn gió mát lành” - Osho dành nhiều thời lượng bàn về những chỉ dẫn yêu đương, tinh tế, thấu cảm, hài hước và nhiệt tình chẳng kém gì một nhà tư vấn tâm lý hiện đại tài ba nhất. Ông hoá giải những trải nghiệm tệ hại mà ta gặp phải khi yêu: Sự hụt hẫng sau những phấn khích ban đầu hay thất vọng về tình dục. Hiếm có một bậc thầy tâm linh nào lại mang ánh sáng của thiền và đạo vào vấn đề tình dục, khoái cảm như Osho và ông đã kiến giải vấn đề này vô cùng uyên bác, thấu đáo và có tính giáo dục cao hơn bất cứ cuốn sách giáo dục giới tính nào trong vấn đề tình dục từng có. Osho cũng thẳng thừng gạt phăng những hiểu lầm, những “ý nghĩ vô nghĩa” về tình yêu như tư tưởng “yêu là đau khổ” hay phụ nữ không nên là người chủ động khi yêu.<br /><br />Sau cùng, Osho đưa ra những “niềm tin mới”, cổ vũ bạn đọc dấn thân vào tình yêu đích thực, thứ tình yêu của những linh hồn trưởng thành để đem đến sự hạnh phúc, khai sáng và chữa lành cho tất cả. Osho cũng đưa ra nhiều lời khuyên đáng giá cho các cặp đôi đang yêu.<br /><br />Chúng ta thường sợ hãi khi nghĩ về tình yêu, ta e ngại những nỗi đau lẫn rắc rối mà nó đem đến. Với “Yêu”, bằng giọng văn cá tính và cuốn hút đặc trưng, Osho đem đến sự thấu hiểu trọn vẹn về tình yêu, đồng thời truyền niềm tin và sự dũng cảm để bạn đọc bước vào trải nghiệm phức tạp này một cách mới mẻ trong thứ ánh sáng tỉnh thức của tâm linh. “Tình yêu chỉ có thể trưởng thành trong tình yêu”, ông nói, “Có điều gì đó thật đẹp đang chờ bạn phía trước. Nếu bạn có thể chờ đợi, nếu bạn có đủ kiên nhẫn và có thể tin tưởng, nó sẽ đến”.<br /><br /><strong>BOX: </strong></p>
<p>Osho là bậc đạo sư gây tranh cãi bậc nhất, đồng thời cũng có ảnh hưởng nhất. Tờ Sunday Times của London mô tả Osho là một trong 1000 người kiến tạo của thế kỷ 20. Còn tờ Sunday Mid-day của Ấn Độ bình chọn Osho là một trong 10 người, cùng với Gandhi, Nehru và Đức Phật, thay đổi vận mệnh của Ấn Độ. Sách của ông đã được dịch ra hơn 60 ngôn ngữ trên thế giới.<br />Osho được biết đến với những đóng góp mang tính cách mạng trong lĩnh vực chuyển hoá nội tâm thông qua thiền định. Phương pháp thiền động của Osho (active meditation) giúp giải toả căng thẳng cho thân và tâm, giúp mọi người dễ dàng trải nghiệm sự an nhiên, tĩnh tại. </p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>","{
  ""_id"": {
    ""oid"": ""6464a32adde6f257fa3e7cfc""
  }
}"
